5b9d40cf51d6f5004900024b,cornell.edu,US,Ithaca,14850,mobile-user,15-09-2018 17:26
5b9d2a03821b96c6420000d3,bc.edu,US,Brighton,2135,mobile-user,15-09-2018 15:49
5b9cd1359c3fe7950e000203,hawaii.edu,US,Honolulu,96819,mobile-user,15-09-2018 09:30
5b9bb2fbaa12441e0b0001e4,g.clemson.edu,US,Clemson,29634,mobile-user,14-09-2018 13:09
5b9b73a0927cfcdd9c000314,student.ie.edu,IT,Pavone Canavese,10018,mobile-user,14-09-2018 08:38
5b9adbeab5ee2673c900009d,nyu.edu,US,New York,10003,mobile-user,13-09-2018 21:51
5b9ad0c723cd53da82000068,student.morainepark.edu,US,Madison,53711,mobile-user,13-09-2018 21:04
5b9a854f9c3fe7e4c0000035,udayton.edu,US,Dayton,45469,mobile-user,13-09-2018 15:42
5b9a78cf927cfcb011000141,brown.edu,US,Providence,2912,mobile-user,13-09-2018 14:48
5b9a750eb1b21e1e3d0000cf,ttu.edu,US,Marshall,75672,mobile-user,13-09-2018 14:32
5b99c68eb1b21eec2500004c,mail.pima.edu,US,Los Angeles,90009,mobile-user,13-09-2018 02:08
5b99c671b5ee26d7200002a5,asu.edu,US,Albuquerque,87120,mobile-user,13-09-2018 02:07
5b99a38d927cfce6560000c4,alumni.scu.edu,US,Henderson,89052,mobile-user,12-09-2018 23:38
5b99976b9e8471e7a9000276,vcu.edu,US,Charlottesville,22901,mobile-user,12-09-2018 22:47
5b999287b5ee260ded00030d,ucsd.edu,US,San Diego,92192,mobile-user,12-09-2018 22:26
5b997d48b1b21e1431000022,nyu.edu,US,Brooklyn,11201,mobile-user,12-09-2018 20:55
5b9968167fd36a2ef90000ce,pipeline.sbcc.edu,US,Santa Barbara,93109,mobile-user,12-09-2018 19:25
5b993b84927cfc9380000061,students.tntech.edu,US,Cookeville,38501,mobile-user,12-09-2018 16:15
5b984278927cfcaa94000129,my.bridgeport.edu,US,Fremont,94539,mobile-user,11-09-2018 22:32
5b9836d2961baec1a4000039,umich.edu,US,Ann Arbor,48105,mobile-user,11-09-2018 21:42
5b97e4c5b1b21e3ebc0001ab,iu.edu,US,Bloomington,47406,mobile-user,11-09-2018 15:52
5b9723be23cd53323c000174,students.ccsnh.edu,US,Concord,3301,mobile-user,11-09-2018 02:09
5b96c5a7aa1244e23f0000d1,mail.wlc.edu,US,Milwaukee,53226,mobile-user,10-09-2018 19:27
5b96a9cb961baec832000021,my.waketech.edu,US,Raleigh,27604,mobile-user,10-09-2018 17:28
5b96821b51d6f5981800019e,fau.edu,US,Miami,33127,mobile-user,10-09-2018 14:39
5b963ba4b5ee262c230001c4,somaiya.edu,IN,Mumbai,400056,mobile-user,10-09-2018 09:38
5b95d288927cfc74b90001d3,umich.edu,US,Ann Arbor,48105,mobile-user,10-09-2018 02:10
5b949988aa124444fb000453,princeton.edu,US,New York,10013,mobile-user,09-09-2018 03:54
5b93cab6aa1244af4000029d,tamu.edu,US,Houston,77002,mobile-user,08-09-2018 13:12
5b930a1fb5ee260bd7000297,miamioh.edu,US,Chicago,60623,mobile-user,07-09-2018 23:30
5b92b6d5b5ee26e7ff000001,my.anokaramsey.edu,US,Minneapolis,55429,mobile-user,07-09-2018 17:35
5b927d447fd36abe25000072,capellauniversity.edu,US,Maumelle,72113,mobile-user,07-09-2018 13:29
5b91b35451d6f52c190002d0,csp.edu,US,San Jose,95131,mobile-user,06-09-2018 23:08
5b917d5623cd5336ac00024c,ucdavis.edu,US,Seattle,98144,mobile-user,06-09-2018 19:17
5b9174fb9c3fe743b8000148,bxscience.edu,US,New York,10128,mobile-user,06-09-2018 18:42
5b917313927cfca47000015e,bxscience.edu,US,New York,10128,mobile-user,06-09-2018 18:33
5b9168c1b5ee26a2ad0001c5,my.waketech.edu,US,Raleigh,27603,mobile-user,06-09-2018 17:49
5b90914d927cfc3664000266,students.domincan.edu,US,Corte Madera,94925,mobile-user,06-09-2018 02:30
5b9035b2821b9639a0000072,aps.edu,US,Albuquerque,87111,mobile-user,05-09-2018 19:59
5b8fe7007fd36a867b00000f,njit.edu,US,Newark,7102,mobile-user,05-09-2018 14:24
5b8fc43caa33d10fb8000011,osu.edu,US,Marysville,43040,mobile-user,05-09-2018 11:55
5b8f1e12aa33d152cf000048,columbia.edu,US,Charlotte,28205,mobile-user,05-09-2018 00:06
5b8da8e023cd5397210001e7,fau.edu,US,Boca Raton,33428,mobile-user,03-09-2018 21:34
5b8d92e59c3fe7372b000029,stonybrook.edu,US,Stony Brook,11790,mobile-user,03-09-2018 20:00
5b8d8f9a821b9643cc000240,pointloma.edu,US,Bremerton,98337,mobile-user,03-09-2018 19:46
5b8c8a56b1b21ebaf30001bb,vt.edu,US,Brooklyn,11239,mobile-user,03-09-2018 01:11
5b8c23a6aa1244e8810000b9,bc.edu,US,Chestnut Hill,2467,mobile-user,02-09-2018 17:53
5b8b2c1eaa33d13d6e000153,ncsu.edu,US,Mebane,27302,mobile-user,02-09-2018 00:17
5b8aef81b1b21eaa77000015,csu.fullerton.edu,US,Fullerton,92831,mobile-user,01-09-2018 19:58
5b89c350b1b21e80c10001ca,wiu.edu,US,Davenport,52806,mobile-user,31-08-2018 22:38
5b897e9faa1244fccf000037,hms.harvard.edu,US,Brookline,2445,mobile-user,31-08-2018 17:45
5b894e41aa33d11f1a0001a6,kean.edu,US,Warminster,18974,mobile-user,31-08-2018 14:18
5b89024f9e84713c2b0001e9,uic.edu,US,Chicago,60612,mobile-user,31-08-2018 08:54
5b8844657fd36acdfc0001a8,princeton.edu,US,Boston,2115,mobile-user,30-08-2018 19:24
5b883aaeb1b21e76870000b5,ualr.edu,US,Little Rock,72204,mobile-user,30-08-2018 18:42
5b87e4d17fd36a27af000009,auburn.edu,US,Austin,78735,mobile-user,30-08-2018 12:36
5b87d31823cd539af4000247,whu.edu,DE,Vallendar,56179,mobile-user,30-08-2018 11:20
5b87312251d6f5e4fa00011b,my.chattanoogastate.edu,US,Chattanooga,37406,mobile-user,29-08-2018 23:49
5b871faf9e84716712000160,mail.citytech.cuny.edu,US,Brooklyn,11212,mobile-user,29-08-2018 22:35
5b870d46961bae67c70000be,csumb.edu,US,Seaside,93955,mobile-user,29-08-2018 21:16
5b86f60bb5ee26e87c0000cd,ucsc.edu,US,Santa Cruz,95064,mobile-user,29-08-2018 19:37
5b86e4f1b1b21e07ce000289,students.uwf.edu,US,Pensacola,32514,mobile-user,29-08-2018 18:24
5b860074b1b21e8e65000068,yale.edu,US,Natick,1760,mobile-user,29-08-2018 02:09
5b85e12a961baeaf510002a5,tcu.edu,US,Denton,76203,mobile-user,28-08-2018 23:56
5b85a1f52ddfa34feb0000c7,tamu.edu,US,College Station,77840,mobile-user,28-08-2018 19:26
5b85a1de51d6f5588a0000c6,email.arizona.edu,US,Tucson,85719,mobile-user,28-08-2018 19:26
5b85983d9e8471cc94000298,mymail.eku.edu,US,Richmond,40475,mobile-user,28-08-2018 18:45
5b8596d5aa124497cb000227,berkeley.edu,US,Berkeley,94709,mobile-user,28-08-2018 18:39
5b8554cc961bae4d04000368,studeny.cuny.edu,US,New York,10019,mobile-user,28-08-2018 13:57
5b84e173b1b21e8569000212,colorado.edu,US,Aurora,80017,mobile-user,28-08-2018 05:45
5b84ad6e927cfcd55100016b,essec.edu,FR,Ballancourt-sur-Essonne,91610,mobile-user,28-08-2018 02:03
5b84a04f23cd5372cf00002d,ucsc.edu,US,San Mateo,94403,mobile-user,28-08-2018 01:07
5b8487d7927cfc23480001b6,metrotech.edu,US,Oklahoma City,73106,mobile-user,27-08-2018 23:23
5b847add51d6f5dea80000bd,vcu.edu,US,Chester,23831,mobile-user,27-08-2018 22:27
5b84452db1b21eaf3c0001b3,iu.edu,US,Bloomington,47401,mobile-user,27-08-2018 18:38
5b842fda23cd530b930002ae,trinity.edu,US,San Antonio,78212,mobile-user,27-08-2018 17:07
5b841609b5ee2618af000036,email.sc.edu,US,Columbia,29208,mobile-user,27-08-2018 15:17
5b82d88a9e8471661e000371,springfieldcollege.edu,US,Pittsfield,1201,mobile-user,26-08-2018 16:42
5b81a59daa33d19ddf000203,live.marshall.edu,US,,,mobile-user,25-08-2018 18:53
5b803693aa33d1974e0000d7,stevens.edu,US,West New York,7093,mobile-user,24-08-2018 16:47
5b802eede12813bff9000022,mail.davistech.edu,US,Kaysville,84037,mobile-user,24-08-2018 16:14
5b7f46c4821b9659900002a4,asu.edu,US,New York,10012,mobile-user,23-08-2018 23:44
5b7f3098961baedd530000dc,iastate.edu,US,Ames,50014,mobile-user,23-08-2018 22:09
5b7ef6bfe12813820400003c,wiu.edu,US,Macomb,61455,mobile-user,23-08-2018 18:02
5b7eea53aa33d19d5b0001b0,ou.edu,US,Norman,73069,mobile-user,23-08-2018 17:09
5b7ecf5d2524c811d8000258,asu.edu,US,Tempe,85287,mobile-user,23-08-2018 15:14
5b7ebe942524c8c2b20002ec,kent.edu,US,Kent,44242,mobile-user,23-08-2018 14:03
5b7e323f961bae5952000234,ttu.edu,US,Lubbock,79416,mobile-user,23-08-2018 04:04
5b7dc769aa33d102bd000016,vt.edu,US,Blacksburg,24061,mobile-user,22-08-2018 20:28
5b7dbab058212275600000ce,bu.edu,US,East Hampton,6424,mobile-user,22-08-2018 19:34
5b7d53d39e847124600001df,gatech.edu,US,Atlanta,30318,mobile-user,22-08-2018 12:15
5b7ccde5821b96213900020e,hawaii.edu,US,Ewa Beach,96706,mobile-user,22-08-2018 02:43
5b7c788323cd534d5e0001c2,student.ie.edu,DO,Santo Domingo,10202,mobile-user,21-08-2018 20:39
5b7c32a5961baef4c00001f1,ou.edu,US,Oklahoma City,73142,mobile-user,21-08-2018 15:41
5b7aebe22524c8e7f8000197,mmm.edu,US,Sayreville,8872,mobile-user,20-08-2018 16:27
5b7a39699e8471ed2c0003bc,net.elmhurst.edu,US,Oswego,60543,mobile-user,20-08-2018 03:45
5b7a38c423cd5314c40000a4,bucs.fsw.edu,US,Fort Myers,33905,mobile-user,20-08-2018 03:43
5b7a09da2ddfa3f65b0002b5,loyola.edu,US,Catonsville,21228,mobile-user,20-08-2018 00:22
5b7887222ddfa3d1d40002c8,umass.edu,US,Quincy,2169,mobile-user,18-08-2018 20:52
5b77330c9e84713c38000042,my.utsa.edu,US,San Antonio,78249,mobile-user,17-08-2018 20:41
5b75ef22aa33d1956b00019b,husky.neu.edu,US,Boston,2115,mobile-user,16-08-2018 21:39
5b74b37d836966f47f000008,stu.sctech.edu,US,Griffin,30224,mobile-user,15-08-2018 23:13
5b7488499e84710aeb00005c,dcds.edu,US,Birmingham,48009,mobile-user,15-08-2018 20:08
5b737cb523cd5311b9000334,msu.edu,US,,,mobile-user,15-08-2018 01:07
5b72e1082ddfa342a90000dc,depauw.edu,US,Greenwood,46143,mobile-user,14-08-2018 14:02
5b722b1e9e8471d4f900024e,email.cpcc.edu,US,Charlotte,28269,mobile-user,14-08-2018 01:06
5b71d43e2524c8bfa0000070,myhunter.cuny.edu,US,New York,10065,mobile-user,13-08-2018 18:55
5b71d1919e8471a23e00003b,mail.uc.edu,US,Indianapolis,46204,mobile-user,13-08-2018 18:44
5b71694de1281395ad00039b,sas.upenn.edu,PK,Hyderabad,71000,mobile-user,13-08-2018 11:19
5b714830b1b21ec1630001f6,jhu.edu,US,Baltimore,21205,mobile-user,13-08-2018 08:58
5b6f8a7ce12813a14100033f,uoregon.edu,US,Davis,95616,mobile-user,12-08-2018 01:16
5b6f6a5a821b9681990002ce,bison.howard.edu,US,Alexandria,22303,mobile-user,11-08-2018 22:59
5b6f06deb1b21efcac0002ce,bc.edu,US,Taunton,2780,mobile-user,11-08-2018 15:55
5b6e5ce723cd5309a2000014,utah.edu,US,Belton,76513,mobile-user,11-08-2018 03:50
5b6e1debb5ee261b2c00017b,relay.edu,US,,,mobile-user,10-08-2018 23:21
5b6df87caa33d1990b0000c1,mix.wvu.edu,US,Point Pleasant Beach,8742,mobile-user,10-08-2018 20:41
5b6cc2f42ddfa37de800009f,email.vccs.edu,US,Reston,20190,mobile-user,09-08-2018 22:40
5b6c9617961bae6e9c0000d9,columbia.edu,US,New York,10027,mobile-user,09-08-2018 19:29
5b6b9b81961bae595d00039d,mail.fresnostate.edu,US,Fresno,93722,mobile-user,09-08-2018 01:40
5b6a1efe961bae1a1a000415,zanestate.edu,US,Columbus,43230,mobile-user,07-08-2018 22:36
5b68aa3423cd538f3e000196,osu.edu,US,Columbus,43210,mobile-user,06-08-2018 20:06
5b67762a2ddfa361e90001ba,umich.edu,US,,,mobile-user,05-08-2018 22:11
5b66492d2524c8212300004d,murraystate.edu,US,Princeton,47670,mobile-user,05-08-2018 00:47
5b652c74836966f69800005b,illinois.edu,US,,,mobile-user,04-08-2018 04:32
5b6522ce58212238bf000450,msu.edu,US,Chicago,60601,mobile-user,04-08-2018 03:51
5b650a42961baea27800017b,email.bakersfieldcollege.edu,US,Bakersfield,93308,mobile-user,04-08-2018 02:07
5b636bfb821b96331100036d,uw.edu,US,Seattle,98133,mobile-user,02-08-2018 20:39
5b63171d8369669290000367,binghamton.edu,US,New York,10022,mobile-user,02-08-2018 14:37
5b60da80836966361f000098,tamu.edu,US,Big Spring,79720,mobile-user,31-07-2018 21:54
5b609075836966eedc0001d2,student.ie.edu,BO,La Paz,,mobile-user,31-07-2018 16:38
5b5fc6e4b5ee268072000233,umn.edu,US,Minneapolis,55406,mobile-user,31-07-2018 02:18
5b5ef63c2524c8babc00018d,cornell.edu,US,Ithaca,14850,mobile-user,30-07-2018 11:27
5b5e40b0e12813da69000541,ole.augie.edu,US,Sioux Falls,57106,mobile-user,29-07-2018 22:33
5b5cc54daa33d132b8000118,uh.edu,US,Crosby,77532,mobile-user,28-07-2018 19:34
5b5907e223cd5392bc0001de,usc.edu,US,Monrovia,91016,mobile-user,25-07-2018 23:29
5b57e9ffb5ee261335000186,atu.edu,US,Ward,72176,mobile-user,25-07-2018 03:09
5b5788b49e84716fbf000115,artic.edu,US,Roselle,60172,mobile-user,24-07-2018 20:14
5b5657e5b1b21ed447000184,uw.edu,US,Tacoma,98405,mobile-user,23-07-2018 22:34
5b54ddbf2ddfa398af00003c,binghamton.edu,US,Los Angeles,90009,mobile-user,22-07-2018 19:40
5b514137b1b21e19ca000251,phystech.edu,RU,Dolgoprudnyy,141707,mobile-user,20-07-2018 01:56
5b5101962524c84ae40001e0,baker.edu,US,Rochester,48307,mobile-user,19-07-2018 21:24
5b4ef4909e8471e91d0001a8,valpo.edu,US,Chicago,60659,mobile-user,18-07-2018 08:04
5b4a522bb1b21e344d00016c,berkeley.edu,US,New York,10003,mobile-user,14-07-2018 19:42
5b4818cb58212227d8000077,students.reinhardt.edu,US,Jasper,30143,mobile-user,13-07-2018 03:13
5b47ff8ab1b21e3a2500019c,emich.edu,US,Ypsilanti,48198,mobile-user,13-07-2018 01:25
5b43feeeb5ee2621340003ca,vols.utk.edu,US,Knoxville,37931,mobile-user,10-07-2018 00:33
5b42573b2ddfa3f24e00019f,colorado.edu,US,Boulder,80304,mobile-user,08-07-2018 18:26
5b419a482524c8f451000046,augustana.edu,US,Sugar Grove,60554,mobile-user,08-07-2018 04:59
5b41398aaa33d1372000033b,ucla.edu,GB,Edinburgh,EH8,mobile-user,07-07-2018 22:07
5b40dc90e12813d1c0000181,usc.edu,US,Mesa,85204,mobile-user,07-07-2018 15:30
5b3e404cb5ee267a660000b7,buffalo.edu,US,Bethpage,11714,mobile-user,05-07-2018 15:59
5b3c0f4caa33d1a60b00010a,umich.edu,US,Ann Arbor,48105,mobile-user,04-07-2018 00:05
5b3a5e41961baed021000246,mymail.champlain.edu,US,Hopewell,23860,mobile-user,02-07-2018 17:17
5b366d0f2524c814160001d1,maine.edu,US,Augusta,4330,mobile-user,29-06-2018 17:32
5b357346b5ee2688360000ce,berkeley.edu,US,Colorado Springs,80906,mobile-user,28-06-2018 23:46
5b350768961bae618d0000ae,utah.edu,US,Salt Lake City,84108,mobile-user,28-06-2018 16:06
5b34f6182524c831f200030f,fandm.edu,US,The Bronx,10458,mobile-user,28-06-2018 14:52
5b33d2f8b5ee2685900000c5,uchicago.edu,US,Lafayette,47905,mobile-user,27-06-2018 18:10
5b2d3aa9b5ee26650c000270,nyu.edu,IN,Mumbai,,mobile-user,22-06-2018 18:06
5b2c7ee323cd530bc8000494,pipeline.sbcc.edu,US,Santa Barbara,93101,mobile-user,22-06-2018 04:45
5b27ce9eb1b21e3c400001b1,husky.neu.edu,US,Estacada,97023,mobile-user,18-06-2018 15:24
5b2697a12524c8616a0000c7,hampshire.edu,US,Amherst,1002,mobile-user,17-06-2018 17:17
5b231d7caa33d1f9290000b2,osu.edu,US,Dayton,45406,mobile-user,15-06-2018 01:59
5b21d3238369666f2d00039d,dukes.jmu.edu,US,Manassas,20110,mobile-user,14-06-2018 02:29
5b20a3f72524c890d6000056,fiu.edu,US,Miami,33175,mobile-user,13-06-2018 04:56
5b2066d9aa33d172c1000098,ucdavis.edu,US,San Francisco,94112,mobile-user,13-06-2018 00:35
5b19b4328369662439000052,seattleu.edu,US,Seattle,98112,mobile-user,07-06-2018 22:39
5b1977e083696666d4000166,umkc.edu,US,Plymouth,55442,mobile-user,07-06-2018 18:22
5b17479baa33d1a5920000e9,wne.edu,US,South Yarmouth,2664,mobile-user,06-06-2018 02:31
5b1600dbb5ee26b67b00017c,husky.neu.edu,US,Boston,2115,mobile-user,05-06-2018 03:17
5b1541ffb5ee2696290006c2,ncsu.edu,US,Raleigh,27606,mobile-user,04-06-2018 13:43
5b12c3ea9e8471023700024b,unh.newhaven.edu,US,Merrimack,3054,mobile-user,02-06-2018 16:20
5b0df9dc2524c8b3380003c1,umich.edu,US,Belleville,48111,mobile-user,30-05-2018 01:09
5b0d66db92f407e84a0000b4,umich.edu,US,Ann Arbor,48105,mobile-user,29-05-2018 14:42
5b0cd97ddd1ede9b490002ad,my.waketech.edu,US,Raleigh,27603,mobile-user,29-05-2018 04:39
5b078fb8aa33d160460002fe,asu.edu,US,Poway,92064,mobile-user,25-05-2018 04:23
5b0471f58369667819000133,unh.edu,US,Durham,3824,mobile-user,22-05-2018 19:39
5b021c35582122ff9a0002c7,uconn.edu,US,Glastonbury,6033,mobile-user,21-05-2018 01:09
5afed2819e8471826e0002f0,uiowa.edu,US,Iowa City,52240,mobile-user,18-05-2018 13:17
5afe473a582122080e0004a3,gus.pittstate.edu,MY,Kuala Lumpur,50250,mobile-user,18-05-2018 03:23
5afc8d9723cd53c59000002e,columbia.edu,US,Laurelton,8724,mobile-user,16-05-2018 19:59
5afc6291dd1ede44a50001ca,baylor.edu,US,Sterling Heights,48311,mobile-user,16-05-2018 16:55
5af9f77c9e84714eaf000097,latech.edu,US,Ruston,71270,mobile-user,14-05-2018 20:54
5aede67d92f40745fb00008d,wisc.edu,US,Madison,53715,mobile-user,05-05-2018 17:14
5ae27a63836966ed930004a9,bths.edu,US,New York,10027,mobile-user,27-04-2018 01:18
5ae237feb1b21e1961000109,oswego.edu,US,Brooklyn,11237,mobile-user,26-04-2018 20:35
5aceabe12524c87a26000004,su.suffolk.edu,US,Boston,2115,mobile-user,12-04-2018 00:44
5aca914ae12813aa07000472,usc.edu,US,Los Angeles,90007,mobile-user,08-04-2018 22:01
5ac91e2be12813a6f500010c,asu.edu,US,Carrollton,75007,mobile-user,07-04-2018 19:38
5ac52421e12813993d0000e4,colorado.edu,US,Aurora,80015,mobile-user,04-04-2018 19:14
5ac44697e128134056000354,cwu.edu,US,Cathlamet,98612,mobile-user,04-04-2018 03:29
5ac17156aa33d1bd780001b0,berkeley.edu,US,Berkeley,94710,mobile-user,01-04-2018 23:55
5abbb8a4dd1edef0230001c3,vikings.berry.edu,US,Mount Berry,30149,mobile-user,28-03-2018 15:45
5abacb55821b96699300015a,crimson.ua.edu,US,Chantilly,20151,mobile-user,27-03-2018 22:53
5aa6e351dd1edec7d40002e9,jjay.cuny.edu,US,The Bronx,10457,mobile-user,12-03-2018 20:30
5aa4c553821b96714b000424,student.scad.edu,US,Savannah,31401,mobile-user,11-03-2018 05:57
5aa44437821b96b1b8000443,mail.aub.edu,LB,Beirut,,mobile-user,10-03-2018 20:46
5a950010b5ee26454a0002d9,my.csun.edu,US,Glendale,91202,mobile-user,27-02-2018 06:52
5a8dbdaa961bae3a40000117,nyu.edu,US,New York,10003,mobile-user,21-02-2018 18:42
5a8cbf519e8471f04000009a,hawk.iit.edu,US,Chicago,60616,mobile-user,21-02-2018 00:37
5a8c3feee12813f62800034e,fiu.edu,US,Orlando,32801,mobile-user,20-02-2018 15:34
5a8396c6854be98125000f98,u.brockport.edu,US,Philadelphia,19128,mobile-user,14-02-2018 01:54
5a6e66e223cd53bf1e0007b9,reed.edu,US,Portland,97213,mobile-user,29-01-2018 00:12
5a6de558961baed7f600172c,auburn.edu,US,Fayetteville,30215,mobile-user,28-01-2018 14:59
5a6d511392f40713c300055e,umn.edu,US,Saint Paul,55117,mobile-user,28-01-2018 04:27
5a67761f5821225bfa000a9e,husky.neu.edu,US,Thousand Oaks,91362,mobile-user,23-01-2018 17:51
5a563c9c2524c8e170000e4f,mail.uc.edu,US,Cincinnati,45221,mobile-user,10-01-2018 16:17
5a551c3d5821224ec20002e4,maricopa.edu,US,Scottsdale,85266,mobile-user,09-01-2018 19:47
5a531245dd1ede1fc80004ba,uwm.edu,US,Sioux Falls,57106,mobile-user,08-01-2018 06:40
5a4b63d15821226431000e4a,email.phoenix.edu,US,Stamford,6902,mobile-user,02-01-2018 10:49
5a46eb512524c82857000995,berkeley.edu,US,Agoura Hills,91301,mobile-user,30-12-2017 01:26
5a4592479e847190bb000ab4,umich.edu,US,Ann Arbor,48105,mobile-user,29-12-2017 00:54
5a4478b3821b96e769000555,fordham.edu,US,Brooklyn,11211,mobile-user,28-12-2017 04:53
5a3735012524c80bab0000a9,iupui.edu,US,Kokomo,46902,mobile-user,18-12-2017 03:24
5a2010ba92f40742e1000021,mgh.harvard.edu,US,Charlestown,2129,mobile-user,30-11-2017 14:07
5a1f056caa33d13fc9000189,mail.smu.edu,US,St Louis,63131,mobile-user,29-11-2017 19:07
5a1c57dfe1281358890000c3,ucmo.edu,US,Warrensburg,64093,mobile-user,27-11-2017 18:22
5a12dfd49ad7f52dca000346,student.cccnj.edu,US,Clementon,8021,mobile-user,20-11-2017 13:59
5a0c47689e847135ca000197,student.c-tec.edu,US,Newark,43055,mobile-user,15-11-2017 13:55
5a0bb3599e847188d8000025,lion.lmu.edu,US,Los Angeles,90034,mobile-user,15-11-2017 03:24
5a0b32d292f407a911000083,binghamton.edu,US,Canandaigua,14424,mobile-user,14-11-2017 18:15
5a09f7b55821225b2b00012a,umass.edu,US,Amherst,1003,mobile-user,13-11-2017 19:51
5a07c42a92f4070b65000284,berkeley.edu,US,Stanford,94305,mobile-user,12-11-2017 03:46
5a009e8a821b965ee1000030,utexas.edu,US,,,mobile-user,06-11-2017 17:40
59e7661d5821222cce00015a,alumni.baylor.edu,US,,,mobile-user,18-10-2017 14:33
59e5eb24aa33d135130000eb,mail.citytech.cuny.edu,US,New York,10026,mobile-user,17-10-2017 11:36
59e4f8b2821b96d1510000a9,vt.edu,US,Chantilly,20152,mobile-user,16-10-2017 18:21
